id,index,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title_x,vote_average,vote_count,title_y,cast,crew,Director,meta,movie_poster
59,59,200000000,"['action', 'adventure', 'sciencefiction']",http://www.sonypictures.com/movies/2012,14161,"['civilization', 'naturaldisaster', 'endoftheworld', 'disaster', 'apocalypse', 'destruction', 'volcaniceruption', 'mayan', 'ark', 'solar', 'destructionofmankind']",en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Farewell Productions"", ""id"": 10905}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-10,769653595,158.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""bo"", ""name"": """"}]",Released,We Were Warned.,2012,5.6,4903,2012,"['johncusack', 'amandapeet', 'chiwetelejiofor', 'thandienewton', 'oliverplatt', 'tommccarthy', 'woodyharrelson', 'dannyglover', 'liamjames', 'morganlily', 'beatricerosen', 'johannurb', 'johnbillingsley', 'chinhan', 'osricchau', 'lisalu', 'changtseng', 'blumankuma', 'georgesegal', 'stephenmchattie', 'jimimistry', 'ryanmcdonald', 'zlatkoburić', 'philippehaussmann', 'alexandrehaussmann', 'beverleyelliott', 'patrickbauchau', 'tanyachampoux', 'merrilyngann', 'henryo', 'patrickgilmore', 'deanmarshall', 'ronselmour', 'vivleacock', 'chrisboyd', 'jasondiablo', 'annamaeroutledge', 'jillmorrison', 'chadriley', 'jasonanthonygriffith', 'alexzahara', 'donnayamamoto', 'doronbell', 'davidorth', 'tyolsson', 'lyndallgrant', 'agamdarshi', 'rajlal', 'alexandracastillo', 'johnmee', 'canduschurchill', 'luisjavier']","[{'credit_id': '52fe45d29251416c750639d1', 'department': 'Production', 'gender': 2, 'id': 511, 'job': 'Producer', 'name': 'Larry J. Franco'}, {'credit_id': '55a77d279251411e0b001565', 'department': 'Camera', 'gender': 2, 'id': 4501, 'job': 'Director of Photography', 'name': 'Dean Semler'}, {'credit_id': '52fe45d29251416c750639b5', 'department': 'Writing', 'gender': 2, 'id': 5430, 'job': 'Writer', 'name': 'Harald Kloser'}, {'credit_id': '52fe45d29251416c750639dd', 'department': 'Production', 'gender': 2, 'id': 5430, 'job': 'Producer', 'name': 'Harald Kloser'}, {'credit_id': '52fe45d29251416c75063a01', 'department': 'Sound', 'gender': 2, 'id': 5430, 'job': 'Original Music Composer', 'name': 'Harald Kloser'}, {'credit_id': '52fe45d29251416c75063965', 'department': 'Directing', 'gender': 2, 'id': 6046, 'job': 'Director', 'name': 'Roland Emmerich'}, {'credit_id': '52fe45d29251416c750639af', 'department': 'Writing', 'gender': 2, 'id': 6046, 'job': 'Writer', 'name': 'Roland Emmerich'}, {'credit_id': '52fe45d29251416c750639ef', 'department': 'Production', 'gender': 2, 'id': 6046, 'job': 'Executive Producer', 'name': 'Roland Emmerich'}, {'credit_id': '52fe45d29251416c750639d7', 'department': 'Production', 'gender': 2, 'id': 6048, 'job': 'Producer', 'name': 'Mark Gordon'}, {'credit_id': '52fe45d29251416c75063a07', 'department': 'Sound', 'gender': 0, 'id': 6049, 'job': 'Original Music Composer', 'name': 'Thomas Wanker'}, {'credit_id': '52fe45d29251416c75063a13', 'department': 'Editing', 'gender': 2, 'id': 6051, 'job': 'Editor', 'name': 'David Brenner'}, {'credit_id': '539190850e0a260fc900155a', 'department': 'Production', 'gender': 1, 'id': 6052, 'job': 'Casting', 'name': 'April Webster'}, {'credit_id': '5481c8469251416e74006523', 'department': 'Visual Effects', 'gender': 2, 'id': 6037, 'job': 'Visual Effects Supervisor', 'name': 'Colin Strause'}, {'credit_id': '5481c832c3a3685c0e000152', 'department': 'Visual Effects', 'gender': 2, 'id': 6038, 'job': 'Visual Effects Supervisor', 'name': 'Greg Strause'}, {'credit_id': '5481c081c3a36829ab006497', 'department': 'Art', 'gender': 0, 'id': 6207, 'job': 'Construction Coordinator', 'name': 'Doug Hardwick'}, {'credit_id': '5481ca11c3a36829a700632c', 'department': 'Crew', 'gender': 0, 'id': 15229, 'job': 'Stunt Coordinator', 'name': 'John Stoneham Jr.'}, {'credit_id': '52fe45d29251416c750639f5', 'department': 'Production', 'gender': 1, 'id': 15364, 'job': 'Executive Producer', 'name': 'Ute Emmerich'}, {'credit_id': '539190b00e0a260fb10016a9', 'department': 'Art', 'gender': 2, 'id': 10820, 'job': 'Production Design', 'name': 'Barry Chusid'}, {'credit_id': '539191330e0a260fb10016b7', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 19971, 'job': 'Costume Design', 'name': 'Shay Cunliffe'}, {'credit_id': '5391911b0e0a260fbc001592', 'department': 'Art', 'gender': 1, 'id': 11021, 'job': 'Set Decoration', 'name': 'Elizabeth Wilcox'}, {'credit_id': '539190cd0e0a260fae001610', 'department': 'Art', 'gender': 2, 'id': 23414, 'job': 'Art Direction', 'name': 'Ross Dempster'}, {'credit_id': '52fe45d29251416c750639cb', 'department': 'Production', 'gender': 0, 'id': 27952, 'job': 'Producer', 'name': 'Volker Engel'}, {'credit_id': '52fe45d29251416c750639e9', 'department': 'Production', 'gender': 0, 'id': 54208, 'job': 'Executive Producer', 'name': 'Michael Wimer'}, {'credit_id': '5481c3399251414efa006763', 'department': 'Crew', 'gender': 0, 'id': 113032, 'job': 'Property Master', 'name': 'Wayne McLaughlin'}, {'credit_id': '560049039251414e590001e4', 'department': 'Crew', 'gender': 0, 'id': 113194, 'job': 'Stunts', 'name': 'James Bamford'}, {'credit_id': '52fe45d29251416c75063a19', 'department': 'Editing', 'gender': 2, 'id': 57769, 'job': 'Editor', 'name': 'Peter S. Elliot'}, {'credit_id': '539190f10e0a260fb5001597', 'department': 'Art', 'gender': 2, 'id': 61177, 'job': 'Art Direction', 'name': 'Dan Hermansen'}, {'credit_id': '53918f71c3a3686488001179', 'department': 'Production', 'gender': 0, 'id': 62857, 'job': 'Casting', 'name': 'Susan Taylor Brouse'}, {'credit_id': '5481c3a1c3a36829a30061b8', 'department': 'Art', 'gender': 0, 'id': 62859, 'job': 'Assistant Art Director', 'name': 'Catherine Ircha'}, {'credit_id': '5481d2a39251416e7e0063cd', 'department': 'Crew', 'gender': 0, 'id': 69471, 'job': 'Dialect Coach', 'name': 'Olegar Fedoro'}, {'credit_id': '5481d3eb9251416e7e0063f2', 'department': 'Crew', 'gender': 0, 'id': 80354, 'job': 'Dialect Coach', 'name': 'Balinder Johal'}, {'credit_id': '5481d14dc3a36829ab00667f', 'department': 'Costume & Make-Up', 'gender': 1, 'id': 87452, 'job': 'Set Costumer', 'name': 'Erin Evans'}, {'credit_id': '5481c4a29251416e7e00628f', 'department': 'Sound', 'gender': 2, 'id': 158916, 'job': 'Sound Re-Recording Mixer', 'name': 'Michael Keller'}, {'credit_id': '579e579092514110ac00269d', 'department': 'Crew', 'gender': 1, 'id': 203227, 'job': 'Stunts', 'name': 'Rikki Gagne'}, {'credit_id': '5481c1d99251416e78005fe5', 'department': 'Art', 'gender': 0, 'id': 217995, 'job': 'Set Designer', 'name': 'Peter Stratford'}, {'credit_id': '52fe45d29251416c750639bf', 'department': 'Sound', 'gender': 1, 'id': 229345, 'job': 'ADR & Dubbing', 'name': 'Heidi Brook Myers'}, {'credit_id': '5481c310c3a3685c0e0000c2', 'department': 'Crew', 'gender': 0, 'id': 935253, 'job': 'Scenic Artist', 'name': 'Janis Lee'}, {'credit_id': '52fe45d29251416c750639e3', 'department': 'Production', 'gender': 2, 'id': 947478, 'job': 'Producer', 'name': 'Marc Weigert'}, {'credit_id': '570b6d9792514152480010b0', 'department': 'Art', 'gender': 2, 'id': 961544, 'job': 'Supervising Art Director', 'name': 'Don MacAulay'}, {'credit_id': '5481c22b9251414efa006726', 'department': 'Art', 'gender': 0, 'id': 1006729, 'job': 'Assistant Art Director', 'name': 'Laurel Bergman'}, {'credit_id': '539190410e0a260fb9001702', 'department': 'Production', 'gender': 1, 'id': 1014789, 'job': 'Casting', 'name': 'Judy Lee'}, {'credit_id': '53918f88c3a3686480001178', 'department': 'Production', 'gender': 0, 'id': 1033104, 'job': 'Casting', 'name': 'Scott David'}, {'credit_id': '5481c7f19251416e7800609c', 'department': 'Visual Effects', 'gender': 0, 'id': 1042814, 'job': 'Visual Effects Supervisor', 'name': 'David Vána'}, {'credit_id': '5481c2ba9251416e7800600a', 'department': 'Crew', 'gender': 0, 'id': 1063979, 'job': 'Scenic Artist', 'name': 'Bob Bottieri'}, {'credit_id': '5481c3fb9251414efa00676f', 'department': 'Sound', 'gender': 2, 'id': 1077782, 'job': 'Foley', 'name': 'Gary A. Hecker'}, {'credit_id': '52fe45d29251416c750639c5', 'department': 'Production', 'gender': 0, 'id': 1102080, 'job': 'Producer', 'name': 'Aaron Boyd'}, {'credit_id': '52fe45d29251416c750639fb', 'department': 'Production', 'gender': 0, 'id': 1102081, 'job': 'Producer', 'name': 'Kirstin Winkler'}, {'credit_id': '5481c63cc3a36829a3006203', 'department': 'Crew', 'gender': 0, 'id': 1204245, 'job': 'Visual Effects Editor', 'name': 'Dylan Highsmith'}, {'credit_id': '5481c278c3a36829ae005b74', 'department': 'Art', 'gender': 0, 'id': 1311175, 'job': 'Assistant Art Director', 'name': 'Andrew Li'}, {'credit_id': '539191500e0a260fae00161a', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1314465, 'job': 'Makeup Department Head', 'name': 'Thomas Nellen'}, {'credit_id': '5481c1c2c3a36829b50075d0', 'department': 'Art', 'gender': 0, 'id': 1324052, 'job': 'Set Designer', 'name': 'Margot Ready'}, {'credit_id': '539191a10e0a260fae001624', 'department': 'Production', 'gender': 0, 'id': 1327763, 'job': 'Casting', 'name': 'Alena Garetovskaya'}, {'credit_id': '539190df0e0a260fc9001563', 'department': 'Art', 'gender': 0, 'id': 1328137, 'job': 'Art Direction', 'name': 'Kendelle Elliott'}, {'credit_id': '5391916b0e0a260fc200157b', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1328138, 'job': 'Makeup Department Head', 'name': 'Connie Parker'}, {'credit_id': '539191e60e0a260fae00162f', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1328139, 'job': 'Costume Supervisor', 'name': 'Dawn Y. Line'}, {'credit_id': '5481c24a9251416e7e00620c', 'department': 'Art', 'gender': 0, 'id': 1329480, 'job': 'Assistant Art Director', 'name': 'Peter Bodnarus'}, {'credit_id': '5481c174c3a36829ae005b5e', 'department': 'Art', 'gender': 0, 'id': 1339441, 'job': 'Set Designer', 'name': 'Tex Kadonaga'}, {'credit_id': '5481c93cc3a36829a3006249', 'department': 'Visual Effects', 'gender': 0, 'id': 1340005, 'job': 'Visual Effects Supervisor', 'name': 'Ben Grossmann'}, {'credit_id': '5481c48dc3a36829ae005bb6', 'department': 'Sound', 'gender': 0, 'id': 1341138, 'job': 'Sound Re-Recording Mixer', 'name': 'Jeffrey J. Haboush'}, {'credit_id': '5481c5799251416e6c0059b7', 'department': 'Visual Effects', 'gender': 0, 'id': 1350244, 'job': 'Visual Effects Producer', 'name': 'Eric D. Christensen'}, {'credit_id': '5481c44dc3a36817a50063e5', 'department': 'Editing', 'gender': 0, 'id': 1352966, 'job': 'Dialogue Editor', 'name': 'Michael Hertlein'}, {'credit_id': '5481c2049251416e81006097', 'department': 'Crew', 'gender': 0, 'id': 1357058, 'job': 'Property Master', 'name': 'Andrew M. Siegel'}, {'credit_id': '5481c8179251414efa0067d3', 'department': 'Visual Effects', 'gender': 0, 'id': 1358022, 'job': 'Visual Effects Supervisor', 'name': 'Thomas Tannenberger'}, {'credit_id': '5481c432c3a36829a30061c8', 'department': 'Editing', 'gender': 0, 'id': 1360097, 'job': 'Dialogue Editor', 'name': 'Robert Troy'}, {'credit_id': '5481c6c99251416e7e0062bb', 'department': 'Visual Effects', 'gender': 2, 'id': 1368873, 'job': 'Visual Effects Producer', 'name': 'Michel Mielke'}, {'credit_id': '5481c749c3a36817a500642d', 'department': 'Crew', 'gender': 0, 'id': 1371100, 'job': 'Visual Effects Editor', 'name': 'Guy T. Wiedmann'}, {'credit_id': '5481c612c3a36829b500768c', 'department': 'Visual Effects', 'gender': 0, 'id': 1373432, 'job': 'Visual Effects Producer', 'name': 'Christina Graff'}, {'credit_id': '5481c95a9251416e780060c6', 'department': 'Visual Effects', 'gender': 0, 'id': 1373433, 'job': 'Visual Effects Supervisor', 'name': 'Paul Graff'}, {'credit_id': '5481c4b5c3a36829a70062bb', 'department': 'Sound', 'gender': 2, 'id': 1378169, 'job': 'Sound Re-Recording Mixer', 'name': 'Rick Kline'}, {'credit_id': '5481c0d6c3a36829a7006235', 'department': 'Art', 'gender': 0, 'id': 1378677, 'job': 'Set Designer', 'name': 'Nancy Anna Brown'}, {'credit_id': '5481c13ac3a36829a7006240', 'department': 'Art', 'gender': 0, 'id': 1378688, 'job': 'Set Designer', 'name': 'David Clarke'}, {'credit_id': '5481d161c3a36829a30062fa', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1378720, 'job': 'Set Costumer', 'name': 'Silke Guglielmo'}, {'credit_id': '5481d1c69251416e740065fe', 'department': 'Crew', 'gender': 0, 'id': 1378725, 'job': 'Transportation Coordinator', 'name': 'Blue Angus'}, {'credit_id': '5481c8a39251416e7e0062e6', 'department': 'Visual Effects', 'gender': 0, 'id': 1386912, 'job': 'Visual Effects Supervisor', 'name': 'Mohen Leo'}, {'credit_id': '5481c1ac9251416e78005fdd', 'department': 'Art', 'gender': 0, 'id': 1391672, 'job': 'Set Designer', 'name': 'Peter Ochotta'}, {'credit_id': '5481d48a9251416e6c005b02', 'department': 'Production', 'gender': 0, 'id': 1391703, 'job': 'Location Manager', 'name': 'Ann Goobie'}, {'credit_id': '5481c418c3a3685c0e0000fc', 'department': 'Editing', 'gender': 0, 'id': 1392084, 'job': 'Dialogue Editor', 'name': 'Larry Kemp'}, {'credit_id': '5481c8f59251416e74006533', 'department': 'Visual Effects', 'gender': 0, 'id': 1392095, 'job': 'Visual Effects Supervisor', 'name': 'Ian Hunter'}, {'credit_id': '5481c5f6c3a36817a5006410', 'department': 'Visual Effects', 'gender': 0, 'id': 1392622, 'job': 'Visual Effects Producer', 'name': 'Lisa Goldberg'}, {'credit_id': '5481d463c3a36829ab0066d2', 'department': 'Crew', 'gender': 0, 'id': 1392953, 'job': 'Dialect Coach', 'name': 'Yaroslav Poverlo'}, {'credit_id': '5481d1f79251416e7800618f', 'department': 'Crew', 'gender': 0, 'id': 1393456, 'job': 'Dialect Coach', 'name': 'Michael Buster'}, {'credit_id': '5481c6fdc3a36817a5006428', 'department': 'Visual Effects', 'gender': 0, 'id': 1394445, 'job': 'Visual Effects Producer', 'name': 'David Sanger'}, {'credit_id': '5481c04bc3a36829a300614d', 'department': 'Art', 'gender': 0, 'id': 1394931, 'job': 'Art Department Coordinator', 'name': 'Carie Wallis'}, {'credit_id': '5481c11dc3a36829ab0064a4', 'department': 'Art', 'gender': 0, 'id': 1394933, 'job': 'Set Designer', 'name': 'John Burke'}, {'credit_id': '5481c15ac3a36829a3006171', 'department': 'Art', 'gender': 0, 'id': 1394935, 'job': 'Set Designer', 'name': 'Doug Girling'}, {'credit_id': '5481c192c3a36829b50075c8', 'department': 'Art', 'gender': 0, 'id': 1394936, 'job': 'Set Designer', 'name': 'Jay Mitchell'}, {'credit_id': '5481c2ed9251416e7400648d', 'department': 'Art', 'gender': 0, 'id': 1394942, 'job': 'Greensman', 'name': 'Glenn Foerster'}, {'credit_id': '5481c3239251414d2100613c', 'department': 'Crew', 'gender': 0, 'id': 1394943, 'job': 'Scenic Artist', 'name': 'Vladimir Lushnikov'}, {'credit_id': '5481c369c3a36829ae005b97', 'department': 'Art', 'gender': 0, 'id': 1394947, 'job': 'Sculptor', 'name': 'Nicholas Tattersfield'}, {'credit_id': '5481c388c3a3685c0e0000d7', 'department': 'Art', 'gender': 0, 'id': 1394949, 'job': 'Sculptor', 'name': 'Aaron Jordan'}, {'credit_id': '5481c3dbc3a3684afd001920', 'department': 'Sound', 'gender': 2, 'id': 1394950, 'job': 'Supervising Sound Editor', 'name': 'Paul N.J. Ottosson'}, {'credit_id': '5481c46ec3a3685c0e000104', 'department': 'Sound', 'gender': 2, 'id': 1394950, 'job': 'Sound Designer', 'name': 'Paul N.J. Ottosson'}, {'credit_id': '5481c4e4c3a36817a50063f2', 'department': 'Crew', 'gender': 0, 'id': 1394952, 'job': 'Special Effects Coordinator', 'name': 'Cameron Waldbauer'}, {'credit_id': '5481c55d9251416e740064df', 'department': 'Visual Effects', 'gender': 0, 'id': 1394953, 'job': 'Visual Effects Producer', 'name': 'Christine Carr'}, {'credit_id': '5481c594c3a36829a70062dc', 'department': 'Crew', 'gender': 0, 'id': 1394954, 'job': 'Visual Effects Editor', 'name': 'Samuel Craven'}, {'credit_id': '5481c5c79251416e6c0059c1', 'department': 'Crew', 'gender': 0, 'id': 1394955, 'job': 'Visual Effects Editor', 'name': 'Eric Galoob'}, {'credit_id': '5481c5ddc3a36829b500767b', 'department': 'Visual Effects', 'gender': 0, 'id': 1394956, 'job': 'Visual Effects Producer', 'name': 'Shannon Blake Gans'}, {'credit_id': '5481c6879251416e6c0059cd', 'department': 'Visual Effects', 'gender': 0, 'id': 1394957, 'job': 'Visual Effects Producer', 'name': 'Steve Kullback'}, {'credit_id': '5481c69e9251416e6c0059d4', 'department': 'Visual Effects', 'gender': 0, 'id': 1394958, 'job': 'Visual Effects Producer', 'name': ""Kelly L'Estrange""}, {'credit_id': '5481c86e9251416e6c0059fe', 'department': 'Visual Effects', 'gender': 0, 'id': 1394961, 'job': 'Visual Effects Supervisor', 'name': 'Daniel P. Rosen'}, {'credit_id': '5481c9249251414d21006212', 'department': 'Visual Effects', 'gender': 0, 'id': 1394963, 'job': 'Visual Effects Supervisor', 'name': 'John H. Han'}, {'credit_id': '5481c970c3a36829ab0065a4', 'department': 'Visual Effects', 'gender': 0, 'id': 1394965, 'job': 'Visual Effects Supervisor', 'name': 'Rainer Gombos'}, {'credit_id': '5481c99c9251416e74006547', 'department': 'Visual Effects', 'gender': 0, 'id': 1394967, 'job': 'Visual Effects Supervisor', 'name': 'Matthew Collorafice'}, {'credit_id': '5481caf8c3a36829b500773a', 'department': 'Camera', 'gender': 0, 'id': 1394971, 'job': 'Camera Operator', 'name': 'Richard Merryman'}, {'credit_id': '5481cb10c3a36829a3006274', 'department': 'Camera', 'gender': 0, 'id': 1394972, 'job': 'Camera Operator', 'name': 'Norbert Kaluza'}, {'credit_id': '5481cb28c3a36829ab0065e4', 'department': 'Camera', 'gender': 0, 'id': 1394973, 'job': 'Still Photographer', 'name': 'Joseph Lederer'}, {'credit_id': '5481cba69251416e78006109', 'department': 'Camera', 'gender': 0, 'id': 1394974, 'job': 'Steadicam Operator', 'name': 'John Clothier'}, {'credit_id': '5481d1789251414efa0068c7', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1394982, 'job': 'Set Costumer', 'name': 'Stacy L. Tyson'}, {'credit_id': '5481d18cc3a36829b50077e7', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1394983, 'job': 'Set Costumer', 'name': 'Lauren M. Walker'}, {'credit_id': '5481d1af9251416e78006183', 'department': 'Sound', 'gender': 2, 'id': 1394984, 'job': 'Music Editor', 'name': 'Fernand Bos'}, {'credit_id': '5481d210c3a3684afd001a18', 'department': 'Crew', 'gender': 0, 'id': 1394985, 'job': 'Chef', 'name': 'Pascal Dagorne'}, {'credit_id': '5481d411c3a36829a3006343', 'department': 'Crew', 'gender': 0, 'id': 1394986, 'job': 'Dialect Coach', 'name': 'Howard Samuelsohn'}, {'credit_id': '5481d4aec3a36829a700644a', 'department': 'Production', 'gender': 0, 'id': 1394987, 'job': 'Location Manager', 'name': 'Hans Dayal'}, {'credit_id': '56780c3492514179e7008f1e', 'department': 'Visual Effects', 'gender': 0, 'id': 1551911, 'job': 'Visual Effects Supervisor', 'name': 'Alex Wuttke'}, {'credit_id': '5935a4df92514104ea000b0f', 'department': 'Crew', 'gender': 1, 'id': 1829026, 'job': 'Stunts', 'name': 'Sabine Varnes'}]",,civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankindjohncusack amandapeet chiwetelejiofor thandienewton oliverplatt tommccarthy woodyharrelson dannyglover liamjames morganlily beatricerosen johannurb johnbillingsley chinhan osricchau lisalu changtseng blumankuma georgesegal stephenmchattie jimimistry ryanmcdonald zlatkoburić philippehaussmann alexandrehaussmann beverleyelliott patrickbauchau tanyachampoux merrilyngann henryo patrickgilmore deanmarshall ronselmour vivleacock chrisboyd jasondiablo annamaeroutledge jillmorrison chadriley jasonanthonygriffith alexzahara donnayamamoto doronbell davidorth tyolsson lyndallgrant agamdarshi rajlal alexandracastillo johnmee canduschurchill luisjavier action adventure sciencefiction,2012
